"GEOID","Census_Tract","County","State","Total","Total_Owner","Total_Renter","Owner_Category","Owner_Count","Renter_Category","Renter_Count"
"Census Tract 376"," Bronx"," New York",775,273,273,502,"Owner",502,"Renter",0
"Census Tract 376"," Bronx"," New York",775,273,273,502,"Owner",502,"Renter",NA
"Census Tract 376"," Queens"," New York",1816,1269,1269,547,"Owner",0,"Renter",0
"Census Tract 376"," Queens"," New York",1816,1269,1269,547,"Owner",0,"Renter",NA
"Census Tract 376"," Queens"," New York",1816,1269,1269,547,"Owner",547,"Renter",0
"Census Tract 376"," Queens"," New York",1816,1269,1269,547,"Owner",547,"Renter",NA
"Census Tract 377"," Kings"," New York",1858,654,654,1204,"Owner",0,"Renter",0
"Census Tract 377"," Kings"," New York",1858,654,654,1204,"Owner",0,"Renter",NA
"Census Tract 377"," Kings"," New York",1858,654,654,1204,"Owner",1204,"Renter",0
"Census Tract 377"," Kings"," New York",1858,654,654,1204,"Owner",1204,"Renter",NA
"Census Tract 377"," Queens"," New York",742,214,214,528,"Owner",0,"Renter",0
"Census Tract 377"," Queens"," New York",742,214,214,528,"Owner",0,"Renter",NA
"Census Tract 377"," Queens"," New York",742,214,214,528,"Owner",528,"Renter",0
"Census Tract 377"," Queens"," New York",742,214,214,528,"Owner",528,"Renter",NA
"Census Tract 378"," Bronx"," New York",1070,151,151,919,"Owner",0,"Renter",0
"Census Tract 378"," Bronx"," New York",1070,151,151,919,"Owner",0,"Renter",NA
"Census Tract 378"," Bronx"," New York",1070,151,151,919,"Owner",919,"Renter",0
"Census Tract 378"," Bronx"," New York",1070,151,151,919,"Owner",919,"Renter",NA
"Census Tract 379"," Bronx"," New York",1514,67,67,1439,"Owner",0,"Renter",8
"Census Tract 379"," Bronx"," New York",1514,67,67,1439,"Owner",0,"Renter",NA
"Census Tract 379"," Bronx"," New York",1514,67,67,1439,"Owner",1447,"Renter",8
"Census Tract 379"," Bronx"," New York",1514,67,67,1439,"Owner",1447,"Renter",NA
"Census Tract 379"," Kings"," New York",1614,556,556,1058,"Owner",0,"Renter",0
"Census Tract 379"," Kings"," New York",1614,556,556,1058,"Owner",0,"Renter",NA
"Census Tract 379"," Kings"," New York",1614,556,556,1058,"Owner",1058,"Renter",0
"Census Tract 379"," Kings"," New York",1614,556,556,1058,"Owner",1058,"Renter",NA
"Census Tract 379"," Queens"," New York",1408,265,265,1118,"Owner",0,"Renter",25
"Census Tract 379"," Queens"," New York",1408,265,265,1118,"Owner",0,"Renter",NA
"Census Tract 379"," Queens"," New York",1408,265,265,1118,"Owner",1143,"Renter",25
"Census Tract 379"," Queens"," New York",1408,265,265,1118,"Owner",1143,"Renter",NA
"Census Tract 38"," Bronx"," New York",333,145,145,188,"Owner",0,"Renter",0
"Census Tract 38"," Bronx"," New York",333,145,145,188,"Owner",0,"Renter",NA
"Census Tract 38"," Bronx"," New York",333,145,145,188,"Owner",188,"Renter",0
"Census Tract 38"," Bronx"," New York",333,145,145,188,"Owner",188,"Renter",NA
"Census Tract 38"," Kings"," New York",559,361,361,198,"Owner",0,"Renter",0
"Census Tract 38"," Kings"," New York",559,361,361,198,"Owner",0,"Renter",NA
"Census Tract 38"," Kings"," New York",559,361,361,198,"Owner",198,"Renter",0
"Census Tract 38"," Kings"," New York",559,361,361,198,"Owner",198,"Renter",NA
"Census Tract 38"," New York"," New York",4817,411,411,4323,"Owner",0,"Renter",83
"Census Tract 38"," New York"," New York",4817,411,411,4323,"Owner",0,"Renter",NA
"Census Tract 38"," New York"," New York",4817,411,411,4323,"Owner",4406,"Renter",83
"Census Tract 38"," New York"," New York",4817,411,411,4323,"Owner",4406,"Renter",NA
"Census Tract 38"," Queens"," New York",704,196,196,508,"Owner",0,"Renter",0
"Census Tract 38"," Queens"," New York",704,196,196,508,"Owner",0,"Renter",NA
"Census Tract 38"," Queens"," New York",704,196,196,508,"Owner",508,"Renter",0
"Census Tract 38"," Queens"," New York",704,196,196,508,"Owner",508,"Renter",NA
"Census Tract 380"," Bronx"," New York",1975,714,714,1261,"Owner",0,"Renter",0
"Census Tract 380"," Bronx"," New York",1975,714,714,1261,"Owner",0,"Renter",NA
"Census Tract 380"," Bronx"," New York",1975,714,714,1261,"Owner",1261,"Renter",0
"Census Tract 380"," Bronx"," New York",1975,714,714,1261,"Owner",1261,"Renter",NA
"Census Tract 381"," Bronx"," New York",2513,111,111,2402,"Owner",0,"Renter",0
"Census Tract 381"," Bronx"," New York",2513,111,111,2402,"Owner",0,"Renter",NA
"Census Tract 381"," Bronx"," New York",2513,111,111,2402,"Owner",2402,"Renter",0
"Census Tract 381"," Bronx"," New York",2513,111,111,2402,"Owner",2402,"Renter",NA
"Census Tract 381"," Kings"," New York",2379,438,438,1932,"Owner",0,"Renter",9
"Census Tract 381"," Kings"," New York",2379,438,438,1932,"Owner",0,"Renter",NA
"Census Tract 381"," Kings"," New York",2379,438,438,1932,"Owner",1941,"Renter",9
"Census Tract 381"," Kings"," New York",2379,438,438,1932,"Owner",1941,"Renter",NA
"Census Tract 381"," Queens"," New York",1621,595,595,1026,"Owner",0,"Renter",0
"Census Tract 381"," Queens"," New York",1621,595,595,1026,"Owner",0,"Renter",NA
"Census Tract 381"," Queens"," New York",1621,595,595,1026,"Owner",1026,"Renter",0
"Census Tract 381"," Queens"," New York",1621,595,595,1026,"Owner",1026,"Renter",NA
"Census Tract 382"," Bronx"," New York",971,526,526,445,"Owner",0,"Renter",0
"Census Tract 382"," Bronx"," New York",971,526,526,445,"Owner",0,"Renter",NA
"Census Tract 382"," Bronx"," New York",971,526,526,445,"Owner",445,"Renter",0
"Census Tract 382"," Bronx"," New York",971,526,526,445,"Owner",445,"Renter",NA
"Census Tract 382"," Kings"," New York",2134,57,57,2077,"Owner",0,"Renter",0
"Census Tract 382"," Kings"," New York",2134,57,57,2077,"Owner",0,"Renter",NA
"Census Tract 382"," Kings"," New York",2134,57,57,2077,"Owner",2077,"Renter",0
"Census Tract 382"," Kings"," New York",2134,57,57,2077,"Owner",2077,"Renter",NA
"Census Tract 383"," Kings"," New York",1937,843,832,1094,"Owner",11,"Renter",0
"Census Tract 383"," Kings"," New York",1937,843,832,1094,"Owner",11,"Renter",NA
"Census Tract 383"," Kings"," New York",1937,843,832,1094,"Owner",1094,"Renter",0
"Census Tract 383"," Kings"," New York",1937,843,832,1094,"Owner",1094,"Renter",NA
"Census Tract 383.01"," Bronx"," New York",1641,32,32,1609,"Owner",0,"Renter",0
"Census Tract 383.01"," Bronx"," New York",1641,32,32,1609,"Owner",0,"Renter",NA
"Census Tract 383.01"," Bronx"," New York",1641,32,32,1609,"Owner",1609,"Renter",0
"Census Tract 383.01"," Bronx"," New York",1641,32,32,1609,"Owner",1609,"Renter",NA
"Census Tract 383.01"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 383.01"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 383.01"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 383.01"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 383.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 383.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 383.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 383.02"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 383.03"," Bronx"," New York",1282,42,42,1226,"Owner",0,"Renter",14
"Census Tract 383.03"," Bronx"," New York",1282,42,42,1226,"Owner",0,"Renter",NA
"Census Tract 383.03"," Bronx"," New York",1282,42,42,1226,"Owner",1240,"Renter",14
"Census Tract 383.03"," Bronx"," New York",1282,42,42,1226,"Owner",1240,"Renter",NA
"Census Tract 383.04"," Bronx"," New York",795,38,38,757,"Owner",0,"Renter",0
"Census Tract 383.04"," Bronx"," New York",795,38,38,757,"Owner",0,"Renter",NA
"Census Tract 383.04"," Bronx"," New York",795,38,38,757,"Owner",757,"Renter",0
"Census Tract 383.04"," Bronx"," New York",795,38,38,757,"Owner",757,"Renter",NA
"Census Tract 384"," Queens"," New York",718,557,557,161,"Owner",0,"Renter",0
"Census Tract 384"," Queens"," New York",718,557,557,161,"Owner",0,"Renter",NA
"Census Tract 384"," Queens"," New York",718,557,557,161,"Owner",161,"Renter",0
"Census Tract 384"," Queens"," New York",718,557,557,161,"Owner",161,"Renter",NA
"Census Tract 385"," Bronx"," New York",1635,49,49,1586,"Owner",0,"Renter",0
"Census Tract 385"," Bronx"," New York",1635,49,49,1586,"Owner",0,"Renter",NA
"Census Tract 385"," Bronx"," New York",1635,49,49,1586,"Owner",1586,"Renter",0
"Census Tract 385"," Bronx"," New York",1635,49,49,1586,"Owner",1586,"Renter",NA
"Census Tract 385"," Kings"," New York",1525,423,423,1102,"Owner",0,"Renter",0
"Census Tract 385"," Kings"," New York",1525,423,423,1102,"Owner",0,"Renter",NA
"Census Tract 385"," Kings"," New York",1525,423,423,1102,"Owner",1102,"Renter",0
"Census Tract 385"," Kings"," New York",1525,423,423,1102,"Owner",1102,"Renter",NA
"Census Tract 386"," Bronx"," New York",2834,919,919,1915,"Owner",0,"Renter",0
"Census Tract 386"," Bronx"," New York",2834,919,919,1915,"Owner",0,"Renter",NA
"Census Tract 386"," Bronx"," New York",2834,919,919,1915,"Owner",1915,"Renter",0
"Census Tract 386"," Bronx"," New York",2834,919,919,1915,"Owner",1915,"Renter",NA
"Census Tract 386"," Kings"," New York",1056,522,522,534,"Owner",0,"Renter",0
"Census Tract 386"," Kings"," New York",1056,522,522,534,"Owner",0,"Renter",NA
"Census Tract 386"," Kings"," New York",1056,522,522,534,"Owner",534,"Renter",0
"Census Tract 386"," Kings"," New York",1056,522,522,534,"Owner",534,"Renter",NA
"Census Tract 387"," Bronx"," New York",1259,29,29,1230,"Owner",0,"Renter",0
"Census Tract 387"," Bronx"," New York",1259,29,29,1230,"Owner",0,"Renter",NA
"Census Tract 387"," Bronx"," New York",1259,29,29,1230,"Owner",1230,"Renter",0
"Census Tract 387"," Bronx"," New York",1259,29,29,1230,"Owner",1230,"Renter",NA
"Census Tract 387"," Kings"," New York",1453,501,501,926,"Owner",0,"Renter",26
"Census Tract 387"," Kings"," New York",1453,501,501,926,"Owner",0,"Renter",NA
"Census Tract 387"," Kings"," New York",1453,501,501,926,"Owner",952,"Renter",26
"Census Tract 387"," Kings"," New York",1453,501,501,926,"Owner",952,"Renter",NA
"Census Tract 388"," Bronx"," New York",925,532,532,372,"Owner",0,"Renter",21
"Census Tract 388"," Bronx"," New York",925,532,532,372,"Owner",0,"Renter",NA
"Census Tract 388"," Bronx"," New York",925,532,532,372,"Owner",393,"Renter",21
"Census Tract 388"," Bronx"," New York",925,532,532,372,"Owner",393,"Renter",NA
"Census Tract 388"," Kings"," New York",1705,477,468,1228,"Owner",9,"Renter",0
"Census Tract 388"," Kings"," New York",1705,477,468,1228,"Owner",9,"Renter",NA
"Census Tract 388"," Kings"," New York",1705,477,468,1228,"Owner",1228,"Renter",0
"Census Tract 388"," Kings"," New York",1705,477,468,1228,"Owner",1228,"Renter",NA
"Census Tract 389"," Bronx"," New York",1821,40,40,1781,"Owner",0,"Renter",0
"Census Tract 389"," Bronx"," New York",1821,40,40,1781,"Owner",0,"Renter",NA
"Census Tract 389"," Bronx"," New York",1821,40,40,1781,"Owner",1781,"Renter",0
"Census Tract 389"," Bronx"," New York",1821,40,40,1781,"Owner",1781,"Renter",NA
"Census Tract 389"," Kings"," New York",1192,340,340,840,"Owner",0,"Renter",12
"Census Tract 389"," Kings"," New York",1192,340,340,840,"Owner",0,"Renter",NA
"Census Tract 389"," Kings"," New York",1192,340,340,840,"Owner",852,"Renter",12
"Census Tract 389"," Kings"," New York",1192,340,340,840,"Owner",852,"Renter",NA
"Census Tract 39"," Bronx"," New York",2241,53,53,2117,"Owner",0,"Renter",71
"Census Tract 39"," Bronx"," New York",2241,53,53,2117,"Owner",0,"Renter",NA
"Census Tract 39"," Bronx"," New York",2241,53,53,2117,"Owner",2188,"Renter",71
"Census Tract 39"," Bronx"," New York",2241,53,53,2117,"Owner",2188,"Renter",NA
"Census Tract 39"," Kings"," New York",1030,323,323,670,"Owner",0,"Renter",37
"Census Tract 39"," Kings"," New York",1030,323,323,670,"Owner",0,"Renter",NA
"Census Tract 39"," Kings"," New York",1030,323,323,670,"Owner",707,"Renter",37
"Census Tract 39"," Kings"," New York",1030,323,323,670,"Owner",707,"Renter",NA
"Census Tract 39"," New York"," New York",3107,1022,1022,2022,"Owner",0,"Renter",63
"Census Tract 39"," New York"," New York",3107,1022,1022,2022,"Owner",0,"Renter",NA
"Census Tract 39"," New York"," New York",3107,1022,1022,2022,"Owner",2085,"Renter",63
"Census Tract 39"," New York"," New York",3107,1022,1022,2022,"Owner",2085,"Renter",NA
"Census Tract 39"," Queens"," New York",473,36,36,437,"Owner",0,"Renter",0
"Census Tract 39"," Queens"," New York",473,36,36,437,"Owner",0,"Renter",NA
"Census Tract 39"," Queens"," New York",473,36,36,437,"Owner",437,"Renter",0
"Census Tract 39"," Queens"," New York",473,36,36,437,"Owner",437,"Renter",NA
"Census Tract 39"," Richmond"," New York",997,195,195,802,"Owner",0,"Renter",0
"Census Tract 39"," Richmond"," New York",997,195,195,802,"Owner",0,"Renter",NA
"Census Tract 39"," Richmond"," New York",997,195,195,802,"Owner",802,"Renter",0
"Census Tract 39"," Richmond"," New York",997,195,195,802,"Owner",802,"Renter",NA
"Census Tract 390"," Bronx"," New York",1093,183,183,910,"Owner",0,"Renter",0
"Census Tract 390"," Bronx"," New York",1093,183,183,910,"Owner",0,"Renter",NA
"Census Tract 390"," Bronx"," New York",1093,183,183,910,"Owner",910,"Renter",0
"Census Tract 390"," Bronx"," New York",1093,183,183,910,"Owner",910,"Renter",NA
"Census Tract 390"," Kings"," New York",777,501,501,276,"Owner",0,"Renter",0
"Census Tract 390"," Kings"," New York",777,501,501,276,"Owner",0,"Renter",NA
"Census Tract 390"," Kings"," New York",777,501,501,276,"Owner",276,"Renter",0
"Census Tract 390"," Kings"," New York",777,501,501,276,"Owner",276,"Renter",NA
"Census Tract 391"," Bronx"," New York",2756,203,203,2553,"Owner",0,"Renter",0
"Census Tract 391"," Bronx"," New York",2756,203,203,2553,"Owner",0,"Renter",NA
"Census Tract 391"," Bronx"," New York",2756,203,203,2553,"Owner",2553,"Renter",0
"Census Tract 391"," Bronx"," New York",2756,203,203,2553,"Owner",2553,"Renter",NA
"Census Tract 391"," Kings"," New York",1456,127,127,1329,"Owner",0,"Renter",0
"Census Tract 391"," Kings"," New York",1456,127,127,1329,"Owner",0,"Renter",NA
"Census Tract 391"," Kings"," New York",1456,127,127,1329,"Owner",1329,"Renter",0
"Census Tract 391"," Kings"," New York",1456,127,127,1329,"Owner",1329,"Renter",NA
"Census Tract 392"," Bronx"," New York",635,161,161,474,"Owner",0,"Renter",0
"Census Tract 392"," Bronx"," New York",635,161,161,474,"Owner",0,"Renter",NA
"Census Tract 392"," Bronx"," New York",635,161,161,474,"Owner",474,"Renter",0
"Census Tract 392"," Bronx"," New York",635,161,161,474,"Owner",474,"Renter",NA
"Census Tract 392"," Kings"," New York",1155,340,340,815,"Owner",0,"Renter",0
"Census Tract 392"," Kings"," New York",1155,340,340,815,"Owner",0,"Renter",NA
"Census Tract 392"," Kings"," New York",1155,340,340,815,"Owner",815,"Renter",0
"Census Tract 392"," Kings"," New York",1155,340,340,815,"Owner",815,"Renter",NA
"Census Tract 393"," Bronx"," New York",3057,99,99,2958,"Owner",0,"Renter",0
"Census Tract 393"," Bronx"," New York",3057,99,99,2958,"Owner",0,"Renter",NA
"Census Tract 393"," Bronx"," New York",3057,99,99,2958,"Owner",2958,"Renter",0
"Census Tract 393"," Bronx"," New York",3057,99,99,2958,"Owner",2958,"Renter",NA
"Census Tract 393"," Kings"," New York",1487,405,384,1082,"Owner",21,"Renter",0
"Census Tract 393"," Kings"," New York",1487,405,384,1082,"Owner",21,"Renter",NA
"Census Tract 393"," Kings"," New York",1487,405,384,1082,"Owner",1082,"Renter",0
"Census Tract 393"," Kings"," New York",1487,405,384,1082,"Owner",1082,"Renter",NA
"Census Tract 394"," Bronx"," New York",1677,380,380,1266,"Owner",0,"Renter",31
"Census Tract 394"," Bronx"," New York",1677,380,380,1266,"Owner",0,"Renter",NA
"Census Tract 394"," Bronx"," New York",1677,380,380,1266,"Owner",1297,"Renter",31
"Census Tract 394"," Bronx"," New York",1677,380,380,1266,"Owner",1297,"Renter",NA
"Census Tract 394"," Kings"," New York",706,389,389,317,"Owner",0,"Renter",0
"Census Tract 394"," Kings"," New York",706,389,389,317,"Owner",0,"Renter",NA
"Census Tract 394"," Kings"," New York",706,389,389,317,"Owner",317,"Renter",0
"Census Tract 394"," Kings"," New York",706,389,389,317,"Owner",317,"Renter",NA
"Census Tract 394"," Queens"," New York",847,589,589,258,"Owner",0,"Renter",0
"Census Tract 394"," Queens"," New York",847,589,589,258,"Owner",0,"Renter",NA
"Census Tract 394"," Queens"," New York",847,589,589,258,"Owner",258,"Renter",0
"Census Tract 394"," Queens"," New York",847,589,589,258,"Owner",258,"Renter",NA
"Census Tract 395"," Bronx"," New York",1592,190,190,1402,"Owner",0,"Renter",0
"Census Tract 395"," Bronx"," New York",1592,190,190,1402,"Owner",0,"Renter",NA
"Census Tract 395"," Bronx"," New York",1592,190,190,1402,"Owner",1402,"Renter",0
"Census Tract 395"," Bronx"," New York",1592,190,190,1402,"Owner",1402,"Renter",NA
"Census Tract 395"," Kings"," New York",1694,260,260,1434,"Owner",0,"Renter",0
"Census Tract 395"," Kings"," New York",1694,260,260,1434,"Owner",0,"Renter",NA
"Census Tract 395"," Kings"," New York",1694,260,260,1434,"Owner",1434,"Renter",0
"Census Tract 395"," Kings"," New York",1694,260,260,1434,"Owner",1434,"Renter",NA
"Census Tract 396"," Bronx"," New York",1381,319,319,1029,"Owner",0,"Renter",33
"Census Tract 396"," Bronx"," New York",1381,319,319,1029,"Owner",0,"Renter",NA
"Census Tract 396"," Bronx"," New York",1381,319,319,1029,"Owner",1062,"Renter",33
"Census Tract 396"," Bronx"," New York",1381,319,319,1029,"Owner",1062,"Renter",NA
"Census Tract 396"," Kings"," New York",647,264,264,383,"Owner",0,"Renter",0
"Census Tract 396"," Kings"," New York",647,264,264,383,"Owner",0,"Renter",NA
"Census Tract 396"," Kings"," New York",647,264,264,383,"Owner",383,"Renter",0
"Census Tract 396"," Kings"," New York",647,264,264,383,"Owner",383,"Renter",NA
"Census Tract 397"," Bronx"," New York",548,5,5,543,"Owner",0,"Renter",0
"Census Tract 397"," Bronx"," New York",548,5,5,543,"Owner",0,"Renter",NA
"Census Tract 397"," Bronx"," New York",548,5,5,543,"Owner",543,"Renter",0
"Census Tract 397"," Bronx"," New York",548,5,5,543,"Owner",543,"Renter",NA
"Census Tract 397"," Kings"," New York",1353,332,332,1021,"Owner",0,"Renter",0
"Census Tract 397"," Kings"," New York",1353,332,332,1021,"Owner",0,"Renter",NA
"Census Tract 397"," Kings"," New York",1353,332,332,1021,"Owner",1021,"Renter",0
"Census Tract 397"," Kings"," New York",1353,332,332,1021,"Owner",1021,"Renter",NA
"Census Tract 398"," Bronx"," New York",1209,573,573,636,"Owner",0,"Renter",0
"Census Tract 398"," Bronx"," New York",1209,573,573,636,"Owner",0,"Renter",NA
"Census Tract 398"," Bronx"," New York",1209,573,573,636,"Owner",636,"Renter",0
"Census Tract 398"," Bronx"," New York",1209,573,573,636,"Owner",636,"Renter",NA
"Census Tract 398"," Kings"," New York",791,413,413,378,"Owner",0,"Renter",0
"Census Tract 398"," Kings"," New York",791,413,413,378,"Owner",0,"Renter",NA
"Census Tract 398"," Kings"," New York",791,413,413,378,"Owner",378,"Renter",0
"Census Tract 398"," Kings"," New York",791,413,413,378,"Owner",378,"Renter",NA
"Census Tract 398"," Queens"," New York",488,407,407,81,"Owner",0,"Renter",0
"Census Tract 398"," Queens"," New York",488,407,407,81,"Owner",0,"Renter",NA
