"","GEOID","Census_Tract","County","State","Total","Total_Owner","Total_Renter","Owner_Category","Owner_Count","Renter_Category","Renter_Count"
"4904","Census Tract 361"," Queens"," New York",634,264,264,370,"Owner",370,"Renter",NA
"4905","Census Tract 362"," Kings"," New York",1320,375,375,765,"Owner",0,"Renter",180
"4906","Census Tract 362"," Kings"," New York",1320,375,375,765,"Owner",0,"Renter",NA
"4907","Census Tract 362"," Kings"," New York",1320,375,375,765,"Owner",945,"Renter",180
"4908","Census Tract 362"," Kings"," New York",1320,375,375,765,"Owner",945,"Renter",NA
"4909","Census Tract 363"," Bronx"," New York",2369,162,162,2207,"Owner",0,"Renter",0
"4910","Census Tract 363"," Bronx"," New York",2369,162,162,2207,"Owner",0,"Renter",NA
"4911","Census Tract 363"," Bronx"," New York",2369,162,162,2207,"Owner",2207,"Renter",0
"4912","Census Tract 363"," Bronx"," New York",2369,162,162,2207,"Owner",2207,"Renter",NA
"4913","Census Tract 363"," Kings"," New York",1940,265,265,1675,"Owner",0,"Renter",0
"4914","Census Tract 363"," Kings"," New York",1940,265,265,1675,"Owner",0,"Renter",NA
"4915","Census Tract 363"," Kings"," New York",1940,265,265,1675,"Owner",1675,"Renter",0
"4916","Census Tract 363"," Kings"," New York",1940,265,265,1675,"Owner",1675,"Renter",NA
"4917","Census Tract 363"," Queens"," New York",489,208,208,266,"Owner",0,"Renter",15
"4918","Census Tract 363"," Queens"," New York",489,208,208,266,"Owner",0,"Renter",NA
"4919","Census Tract 363"," Queens"," New York",489,208,208,266,"Owner",281,"Renter",15
"4920","Census Tract 363"," Queens"," New York",489,208,208,266,"Owner",281,"Renter",NA
"4921","Census Tract 364"," Bronx"," New York",868,493,493,375,"Owner",0,"Renter",0
"4922","Census Tract 364"," Bronx"," New York",868,493,493,375,"Owner",0,"Renter",NA
"4923","Census Tract 364"," Bronx"," New York",868,493,493,375,"Owner",375,"Renter",0
"4924","Census Tract 364"," Bronx"," New York",868,493,493,375,"Owner",375,"Renter",NA
"4925","Census Tract 364"," Kings"," New York",933,303,303,630,"Owner",0,"Renter",0
"4926","Census Tract 364"," Kings"," New York",933,303,303,630,"Owner",0,"Renter",NA
"4927","Census Tract 364"," Kings"," New York",933,303,303,630,"Owner",630,"Renter",0
"4928","Census Tract 364"," Kings"," New York",933,303,303,630,"Owner",630,"Renter",NA
"4929","Census Tract 365"," Queens"," New York",785,380,380,405,"Owner",0,"Renter",0
"4930","Census Tract 365"," Queens"," New York",785,380,380,405,"Owner",0,"Renter",NA
"4931","Census Tract 365"," Queens"," New York",785,380,380,405,"Owner",405,"Renter",0
"4932","Census Tract 365"," Queens"," New York",785,380,380,405,"Owner",405,"Renter",NA
"4933","Census Tract 365.01"," Bronx"," New York",1371,98,98,1273,"Owner",0,"Renter",0
"4934","Census Tract 365.01"," Bronx"," New York",1371,98,98,1273,"Owner",0,"Renter",NA
"4935","Census Tract 365.01"," Bronx"," New York",1371,98,98,1273,"Owner",1273,"Renter",0
"4936","Census Tract 365.01"," Bronx"," New York",1371,98,98,1273,"Owner",1273,"Renter",NA
"4937","Census Tract 365.01"," Kings"," New York",1279,113,113,1166,"Owner",0,"Renter",0
"4938","Census Tract 365.01"," Kings"," New York",1279,113,113,1166,"Owner",0,"Renter",NA
"4939","Census Tract 365.01"," Kings"," New York",1279,113,113,1166,"Owner",1166,"Renter",0
"4940","Census Tract 365.01"," Kings"," New York",1279,113,113,1166,"Owner",1166,"Renter",NA
"4941","Census Tract 365.02"," Bronx"," New York",758,37,37,721,"Owner",0,"Renter",0
"4942","Census Tract 365.02"," Bronx"," New York",758,37,37,721,"Owner",0,"Renter",NA
"4943","Census Tract 365.02"," Bronx"," New York",758,37,37,721,"Owner",721,"Renter",0
"4944","Census Tract 365.02"," Bronx"," New York",758,37,37,721,"Owner",721,"Renter",NA
"4945","Census Tract 365.02"," Kings"," New York",503,109,109,394,"Owner",0,"Renter",0
"4946","Census Tract 365.02"," Kings"," New York",503,109,109,394,"Owner",0,"Renter",NA
"4947","Census Tract 365.02"," Kings"," New York",503,109,109,394,"Owner",394,"Renter",0
"4948","Census Tract 365.02"," Kings"," New York",503,109,109,394,"Owner",394,"Renter",NA
"4949","Census Tract 366"," Kings"," New York",1283,300,300,983,"Owner",0,"Renter",0
"4950","Census Tract 366"," Kings"," New York",1283,300,300,983,"Owner",0,"Renter",NA
"4951","Census Tract 366"," Kings"," New York",1283,300,300,983,"Owner",983,"Renter",0
"4952","Census Tract 366"," Kings"," New York",1283,300,300,983,"Owner",983,"Renter",NA
"4953","Census Tract 366"," Queens"," New York",1005,619,619,386,"Owner",0,"Renter",0
"4954","Census Tract 366"," Queens"," New York",1005,619,619,386,"Owner",0,"Renter",NA
"4955","Census Tract 366"," Queens"," New York",1005,619,619,386,"Owner",386,"Renter",0
"4956","Census Tract 366"," Queens"," New York",1005,619,619,386,"Owner",386,"Renter",NA
"4957","Census Tract 367"," Bronx"," New York",632,141,141,474,"Owner",0,"Renter",17
"4958","Census Tract 367"," Bronx"," New York",632,141,141,474,"Owner",0,"Renter",NA
"4959","Census Tract 367"," Bronx"," New York",632,141,141,474,"Owner",491,"Renter",17
"4960","Census Tract 367"," Bronx"," New York",632,141,141,474,"Owner",491,"Renter",NA
"4961","Census Tract 367"," Kings"," New York",504,148,148,356,"Owner",0,"Renter",0
"4962","Census Tract 367"," Kings"," New York",504,148,148,356,"Owner",0,"Renter",NA
"4963","Census Tract 367"," Kings"," New York",504,148,148,356,"Owner",356,"Renter",0
"4964","Census Tract 367"," Kings"," New York",504,148,148,356,"Owner",356,"Renter",NA
"4965","Census Tract 367"," Queens"," New York",650,384,384,266,"Owner",0,"Renter",0
"4966","Census Tract 367"," Queens"," New York",650,384,384,266,"Owner",0,"Renter",NA
"4967","Census Tract 367"," Queens"," New York",650,384,384,266,"Owner",266,"Renter",0
"4968","Census Tract 367"," Queens"," New York",650,384,384,266,"Owner",266,"Renter",NA
"4969","Census Tract 368"," Bronx"," New York",570,282,282,281,"Owner",0,"Renter",7
"4970","Census Tract 368"," Bronx"," New York",570,282,282,281,"Owner",0,"Renter",NA
"4971","Census Tract 368"," Bronx"," New York",570,282,282,281,"Owner",288,"Renter",7
"4972","Census Tract 368"," Bronx"," New York",570,282,282,281,"Owner",288,"Renter",NA
"4973","Census Tract 368"," Queens"," New York",742,578,578,164,"Owner",0,"Renter",0
"4974","Census Tract 368"," Queens"," New York",742,578,578,164,"Owner",0,"Renter",NA
"4975","Census Tract 368"," Queens"," New York",742,578,578,164,"Owner",164,"Renter",0
"4976","Census Tract 368"," Queens"," New York",742,578,578,164,"Owner",164,"Renter",NA
"4977","Census Tract 369"," Kings"," New York",2477,308,308,2116,"Owner",0,"Renter",53
"4978","Census Tract 369"," Kings"," New York",2477,308,308,2116,"Owner",0,"Renter",NA
"4979","Census Tract 369"," Kings"," New York",2477,308,308,2116,"Owner",2169,"Renter",53
"4980","Census Tract 369"," Kings"," New York",2477,308,308,2116,"Owner",2169,"Renter",NA
"4981","Census Tract 369.01"," Bronx"," New York",766,68,68,692,"Owner",0,"Renter",6
"4982","Census Tract 369.01"," Bronx"," New York",766,68,68,692,"Owner",0,"Renter",NA
"4983","Census Tract 369.01"," Bronx"," New York",766,68,68,692,"Owner",698,"Renter",6
"4984","Census Tract 369.01"," Bronx"," New York",766,68,68,692,"Owner",698,"Renter",NA
"4985","Census Tract 369.02"," Bronx"," New York",779,22,22,757,"Owner",0,"Renter",0
"4986","Census Tract 369.02"," Bronx"," New York",779,22,22,757,"Owner",0,"Renter",NA
"4987","Census Tract 369.02"," Bronx"," New York",779,22,22,757,"Owner",757,"Renter",0
"4988","Census Tract 369.02"," Bronx"," New York",779,22,22,757,"Owner",757,"Renter",NA
"4989","Census Tract 37"," Bronx"," New York",145,0,0,145,"Owner",0,"Renter",0
"4990","Census Tract 37"," Bronx"," New York",145,0,0,145,"Owner",0,"Renter",NA
"4991","Census Tract 37"," Bronx"," New York",145,0,0,145,"Owner",145,"Renter",0
"4992","Census Tract 37"," Bronx"," New York",145,0,0,145,"Owner",145,"Renter",NA
"4993","Census Tract 37"," Kings"," New York",1397,195,195,1202,"Owner",0,"Renter",0
"4994","Census Tract 37"," Kings"," New York",1397,195,195,1202,"Owner",0,"Renter",NA
"4995","Census Tract 37"," Kings"," New York",1397,195,195,1202,"Owner",1202,"Renter",0
"4996","Census Tract 37"," Kings"," New York",1397,195,195,1202,"Owner",1202,"Renter",NA
"4997","Census Tract 37"," New York"," New York",1389,669,669,720,"Owner",0,"Renter",0
"4998","Census Tract 37"," New York"," New York",1389,669,669,720,"Owner",0,"Renter",NA
"4999","Census Tract 37"," New York"," New York",1389,669,669,720,"Owner",720,"Renter",0
"5000","Census Tract 37"," New York"," New York",1389,669,669,720,"Owner",720,"Renter",NA
"5001","Census Tract 37"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"5002","Census Tract 37"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"5003","Census Tract 37"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"5004","Census Tract 37"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"5005","Census Tract 370"," Bronx"," New York",700,505,505,195,"Owner",0,"Renter",0
"5006","Census Tract 370"," Bronx"," New York",700,505,505,195,"Owner",0,"Renter",NA
"5007","Census Tract 370"," Bronx"," New York",700,505,505,195,"Owner",195,"Renter",0
"5008","Census Tract 370"," Bronx"," New York",700,505,505,195,"Owner",195,"Renter",NA
"5009","Census Tract 370"," Kings"," New York",1446,947,947,499,"Owner",0,"Renter",0
"5010","Census Tract 370"," Kings"," New York",1446,947,947,499,"Owner",0,"Renter",NA
"5011","Census Tract 370"," Kings"," New York",1446,947,947,499,"Owner",499,"Renter",0
"5012","Census Tract 370"," Kings"," New York",1446,947,947,499,"Owner",499,"Renter",NA
"5013","Census Tract 371"," Bronx"," New York",1795,142,142,1653,"Owner",0,"Renter",0
"5014","Census Tract 371"," Bronx"," New York",1795,142,142,1653,"Owner",0,"Renter",NA
"5015","Census Tract 371"," Bronx"," New York",1795,142,142,1653,"Owner",1653,"Renter",0
"5016","Census Tract 371"," Bronx"," New York",1795,142,142,1653,"Owner",1653,"Renter",NA
"5017","Census Tract 371"," Kings"," New York",1636,492,481,1144,"Owner",11,"Renter",0
"5018","Census Tract 371"," Kings"," New York",1636,492,481,1144,"Owner",11,"Renter",NA
"5019","Census Tract 371"," Kings"," New York",1636,492,481,1144,"Owner",1144,"Renter",0
"5020","Census Tract 371"," Kings"," New York",1636,492,481,1144,"Owner",1144,"Renter",NA
"5021","Census Tract 371"," Queens"," New York",467,401,401,66,"Owner",0,"Renter",0
"5022","Census Tract 371"," Queens"," New York",467,401,401,66,"Owner",0,"Renter",NA
"5023","Census Tract 371"," Queens"," New York",467,401,401,66,"Owner",66,"Renter",0
"5024","Census Tract 371"," Queens"," New York",467,401,401,66,"Owner",66,"Renter",NA
"5025","Census Tract 372"," Bronx"," New York",829,231,231,598,"Owner",0,"Renter",0
"5026","Census Tract 372"," Bronx"," New York",829,231,231,598,"Owner",0,"Renter",NA
"5027","Census Tract 372"," Bronx"," New York",829,231,231,598,"Owner",598,"Renter",0
"5028","Census Tract 372"," Bronx"," New York",829,231,231,598,"Owner",598,"Renter",NA
"5029","Census Tract 373"," Bronx"," New York",1899,227,227,1661,"Owner",0,"Renter",11
"5030","Census Tract 373"," Bronx"," New York",1899,227,227,1661,"Owner",0,"Renter",NA
"5031","Census Tract 373"," Bronx"," New York",1899,227,227,1661,"Owner",1672,"Renter",11
"5032","Census Tract 373"," Bronx"," New York",1899,227,227,1661,"Owner",1672,"Renter",NA
"5033","Census Tract 373"," Kings"," New York",1843,334,334,1509,"Owner",0,"Renter",0
"5034","Census Tract 373"," Kings"," New York",1843,334,334,1509,"Owner",0,"Renter",NA
"5035","Census Tract 373"," Kings"," New York",1843,334,334,1509,"Owner",1509,"Renter",0
"5036","Census Tract 373"," Kings"," New York",1843,334,334,1509,"Owner",1509,"Renter",NA
"5037","Census Tract 373"," Queens"," New York",551,236,230,315,"Owner",6,"Renter",0
"5038","Census Tract 373"," Queens"," New York",551,236,230,315,"Owner",6,"Renter",NA
"5039","Census Tract 373"," Queens"," New York",551,236,230,315,"Owner",315,"Renter",0
"5040","Census Tract 373"," Queens"," New York",551,236,230,315,"Owner",315,"Renter",NA
"5041","Census Tract 374"," Bronx"," New York",1494,197,197,1297,"Owner",0,"Renter",0
"5042","Census Tract 374"," Bronx"," New York",1494,197,197,1297,"Owner",0,"Renter",NA
"5043","Census Tract 374"," Bronx"," New York",1494,197,197,1297,"Owner",1297,"Renter",0
"5044","Census Tract 374"," Bronx"," New York",1494,197,197,1297,"Owner",1297,"Renter",NA
"5045","Census Tract 374.01"," Kings"," New York",1858,679,679,1179,"Owner",0,"Renter",0
"5046","Census Tract 374.01"," Kings"," New York",1858,679,679,1179,"Owner",0,"Renter",NA
"5047","Census Tract 374.01"," Kings"," New York",1858,679,679,1179,"Owner",1179,"Renter",0
"5048","Census Tract 374.01"," Kings"," New York",1858,679,679,1179,"Owner",1179,"Renter",NA
"5049","Census Tract 374.02"," Kings"," New York",2027,398,398,1618,"Owner",0,"Renter",11
"5050","Census Tract 374.02"," Kings"," New York",2027,398,398,1618,"Owner",0,"Renter",NA
"5051","Census Tract 374.02"," Kings"," New York",2027,398,398,1618,"Owner",1629,"Renter",11
"5052","Census Tract 374.02"," Kings"," New York",2027,398,398,1618,"Owner",1629,"Renter",NA
"5053","Census Tract 375"," Kings"," New York",1393,272,272,1121,"Owner",0,"Renter",0
"5054","Census Tract 375"," Kings"," New York",1393,272,272,1121,"Owner",0,"Renter",NA
"5055","Census Tract 375"," Kings"," New York",1393,272,272,1121,"Owner",1121,"Renter",0
"5056","Census Tract 375"," Kings"," New York",1393,272,272,1121,"Owner",1121,"Renter",NA
"5057","Census Tract 375.01"," Queens"," New York",285,75,75,201,"Owner",0,"Renter",9
"5058","Census Tract 375.01"," Queens"," New York",285,75,75,201,"Owner",0,"Renter",NA
"5059","Census Tract 375.01"," Queens"," New York",285,75,75,201,"Owner",210,"Renter",9
"5060","Census Tract 375.01"," Queens"," New York",285,75,75,201,"Owner",210,"Renter",NA
"5061","Census Tract 375.02"," Queens"," New York",615,152,152,463,"Owner",0,"Renter",0
"5062","Census Tract 375.02"," Queens"," New York",615,152,152,463,"Owner",0,"Renter",NA
"5063","Census Tract 375.02"," Queens"," New York",615,152,152,463,"Owner",463,"Renter",0
"5064","Census Tract 375.02"," Queens"," New York",615,152,152,463,"Owner",463,"Renter",NA
"5065","Census Tract 375.04"," Bronx"," New York",1220,25,25,1195,"Owner",0,"Renter",0
"5066","Census Tract 375.04"," Bronx"," New York",1220,25,25,1195,"Owner",0,"Renter",NA
"5067","Census Tract 375.04"," Bronx"," New York",1220,25,25,1195,"Owner",1195,"Renter",0
"5068","Census Tract 375.04"," Bronx"," New York",1220,25,25,1195,"Owner",1195,"Renter",NA
"5069","Census Tract 376"," Bronx"," New York",775,273,273,502,"Owner",0,"Renter",0
"5070","Census Tract 376"," Bronx"," New York",775,273,273,502,"Owner",0,"Renter",NA
"5071","Census Tract 376"," Bronx"," New York",775,273,273,502,"Owner",502,"Renter",0
"5072","Census Tract 376"," Bronx"," New York",775,273,273,502,"Owner",502,"Renter",NA
"5073","Census Tract 376"," Queens"," New York",1816,1269,1269,547,"Owner",0,"Renter",0
"5074","Census Tract 376"," Queens"," New York",1816,1269,1269,547,"Owner",0,"Renter",NA
"5075","Census Tract 376"," Queens"," New York",1816,1269,1269,547,"Owner",547,"Renter",0
"5076","Census Tract 376"," Queens"," New York",1816,1269,1269,547,"Owner",547,"Renter",NA
"5077","Census Tract 377"," Kings"," New York",1858,654,654,1204,"Owner",0,"Renter",0
"5078","Census Tract 377"," Kings"," New York",1858,654,654,1204,"Owner",0,"Renter",NA
"5079","Census Tract 377"," Kings"," New York",1858,654,654,1204,"Owner",1204,"Renter",0
"5080","Census Tract 377"," Kings"," New York",1858,654,654,1204,"Owner",1204,"Renter",NA
"5081","Census Tract 377"," Queens"," New York",742,214,214,528,"Owner",0,"Renter",0
"5082","Census Tract 377"," Queens"," New York",742,214,214,528,"Owner",0,"Renter",NA
"5083","Census Tract 377"," Queens"," New York",742,214,214,528,"Owner",528,"Renter",0
"5084","Census Tract 377"," Queens"," New York",742,214,214,528,"Owner",528,"Renter",NA
"5085","Census Tract 378"," Bronx"," New York",1070,151,151,919,"Owner",0,"Renter",0
"5086","Census Tract 378"," Bronx"," New York",1070,151,151,919,"Owner",0,"Renter",NA
"5087","Census Tract 378"," Bronx"," New York",1070,151,151,919,"Owner",919,"Renter",0
"5088","Census Tract 378"," Bronx"," New York",1070,151,151,919,"Owner",919,"Renter",NA
"5089","Census Tract 379"," Bronx"," New York",1514,67,67,1439,"Owner",0,"Renter",8
"5090","Census Tract 379"," Bronx"," New York",1514,67,67,1439,"Owner",0,"Renter",NA
"5091","Census Tract 379"," Bronx"," New York",1514,67,67,1439,"Owner",1447,"Renter",8
"5092","Census Tract 379"," Bronx"," New York",1514,67,67,1439,"Owner",1447,"Renter",NA
"5093","Census Tract 379"," Kings"," New York",1614,556,556,1058,"Owner",0,"Renter",0
"5094","Census Tract 379"," Kings"," New York",1614,556,556,1058,"Owner",0,"Renter",NA
"5095","Census Tract 379"," Kings"," New York",1614,556,556,1058,"Owner",1058,"Renter",0
"5096","Census Tract 379"," Kings"," New York",1614,556,556,1058,"Owner",1058,"Renter",NA
"5097","Census Tract 379"," Queens"," New York",1408,265,265,1118,"Owner",0,"Renter",25
"5098","Census Tract 379"," Queens"," New York",1408,265,265,1118,"Owner",0,"Renter",NA
"5099","Census Tract 379"," Queens"," New York",1408,265,265,1118,"Owner",1143,"Renter",25
"5100","Census Tract 379"," Queens"," New York",1408,265,265,1118,"Owner",1143,"Renter",NA
"5101","Census Tract 38"," Bronx"," New York",333,145,145,188,"Owner",0,"Renter",0
"5102","Census Tract 38"," Bronx"," New York",333,145,145,188,"Owner",0,"Renter",NA
"5103","Census Tract 38"," Bronx"," New York",333,145,145,188,"Owner",188,"Renter",0
"5104","Census Tract 38"," Bronx"," New York",333,145,145,188,"Owner",188,"Renter",NA
"5105","Census Tract 38"," Kings"," New York",559,361,361,198,"Owner",0,"Renter",0
"5106","Census Tract 38"," Kings"," New York",559,361,361,198,"Owner",0,"Renter",NA
"5107","Census Tract 38"," Kings"," New York",559,361,361,198,"Owner",198,"Renter",0
"5108","Census Tract 38"," Kings"," New York",559,361,361,198,"Owner",198,"Renter",NA
"5109","Census Tract 38"," New York"," New York",4817,411,411,4323,"Owner",0,"Renter",83
"5110","Census Tract 38"," New York"," New York",4817,411,411,4323,"Owner",0,"Renter",NA
"5111","Census Tract 38"," New York"," New York",4817,411,411,4323,"Owner",4406,"Renter",83
"5112","Census Tract 38"," New York"," New York",4817,411,411,4323,"Owner",4406,"Renter",NA
"5113","Census Tract 38"," Queens"," New York",704,196,196,508,"Owner",0,"Renter",0
"5114","Census Tract 38"," Queens"," New York",704,196,196,508,"Owner",0,"Renter",NA
